time,damageSource,potency
-1.5399999999999996,SUMMON_SOLAR_BAHAMUT@-2.3,0
0.8630000000000004,LUXWAVE@-2.3,134.4
0.9666666666666668,UMBRAL_IMPULSE@0.16666666666666696,672.0000000000002
4.026,LUXWAVE@-2.3,134.4
7.189,LUXWAVE@-2.3,134.4
10.352,LUXWAVE@-2.3,134.4
57.67999999999999,SUMMON_BAHAMUT@56.91999999999999,0
60.05666666666666,ASTRAL_IMPULSE@59.386666666666656,500
60.082999999999984,WYRMWAVE@56.91999999999999,120
60.88666666666664,DEATHFLARE@60.086666666666645,500
62.55666666666664,ENERGY_DRAIN@61.486666666666636,200
62.89666666666665,NECROTIZE@62.18666666666664,500
63.24599999999998,WYRMWAVE@56.91999999999999,120
63.89666666666665,NECROTIZE@63.18666666666665,500
66.40899999999999,WYRMWAVE@56.91999999999999,120
69.572,WYRMWAVE@56.91999999999999,120
84.17666666666668,AERIAL_BLAST@80.78666666666666,640
86.73433333333335,SLIPSTREAM@83.25333333333334,520
86.73433333333335,SLIPSTREAM@85.71433333333334,30.390000000000004
87.33166666666669,EMERALD_RITE@86.71166666666669,280
88.9308281746308,SLIPSTREAM@85.71433333333334,30.390000000000004
91.9308281746308,SLIPSTREAM@85.71433333333334,30.390000000000004
92.28000000000003,INFERNO@88.22000000000003,640
93.56966666666669,RUBY_RITE@90.6866666666667,620
94.45333333333336,CRIMSON_CYCLONE@93.65333333333336,560
94.9308281746308,SLIPSTREAM@85.71433333333334,30.390000000000004
96.88000000000004,CRIMSON_STRIKE@96.12000000000003,560
97.9308281746308,SLIPSTREAM@85.71433333333334,30.390000000000004
100.36666666666669,RUIN_III@98.5866666666667,400
100.93082817463079,SLIPSTREAM@85.71433333333334,30.390000000000004
104.14,TOPAZ_RITE@103.52000000000001,340
104.98,MOUNTAIN_BUSTER@104.22,160
105.11333333333334,EARTHEN_FURY@101.05333333333336,640
106.60666666666668,TOPAZ_RITE@105.98666666666668,340
107.44666666666669,MOUNTAIN_BUSTER@106.68666666666668,160
132.50833333333338,RUIN_III@130.72833333333338,400
133.95500000000004,SUMMON_SOLAR_BAHAMUT@133.19500000000005,0
136.35800000000006,LUXWAVE@133.19500000000005,134.4
136.46166666666673,UMBRAL_IMPULSE@135.66166666666672,672.0000000000002
137.16166666666672,SUNFLARE@136.36166666666674,1050.0000000000002
138.92833333333337,UMBRAL_IMPULSE@138.1283333333334,672.0000000000002
139.52100000000004,LUXWAVE@133.19500000000005,134.4
139.89833333333337,ENERGY_DRAIN@138.82833333333338,210.00000000000006
140.23833333333337,NECROTIZE@139.52833333333336,525.0000000000001
141.23833333333334,NECROTIZE@140.52833333333336,525.0000000000001
142.684,LUXWAVE@133.19500000000005,134.4
145.84699999999998,LUXWAVE@133.19500000000005,134.4
193.1749999999999,SUMMON_PHOENIX@192.4149999999999,0
195.5779999999999,SCARLET_FLAME@192.4149999999999,120
195.95166666666657,FOUNTAIN_OF_FIRE@194.88166666666655,580
198.14833333333323,BRAND_OF_PURGATORY@197.34833333333324,240
198.74099999999987,SCARLET_FLAME@192.4149999999999,120
199.07433333333321,REVELATION@198.04833333333323,1040
200.8849999999999,FOUNTAIN_OF_FIRE@199.81499999999988,580
201.9039999999999,SCARLET_FLAME@192.4149999999999,120
203.08166666666656,BRAND_OF_PURGATORY@202.28166666666658,240
205.0669999999999,SCARLET_FLAME@192.4149999999999,120
212.78333333333325,INFERNO@208.72333333333324,640
214.07299999999992,RUBY_RITE@211.1899999999999,620
214.9566666666666,CRIMSON_CYCLONE@214.15666666666658,560
217.38333333333324,CRIMSON_STRIKE@216.62333333333325,560
