time,action,isGCD,castTime
-12,Meikyo Shisui,0,0
0,Gekko,1,0
0.5500000000000007,Ikishoten,0,0
1.600000000000005,Feint,0,0
2.506250000000005,Higanbana,1,1.3
3.9187500000000064,Tincture,0,0
5.01250000000001,Kasha,1,0
5.562500000000011,Hissatsu: Senei,0,0
7.518750000000011,Gekko,1,0
8.268750000000015,Tengentsu,0,0
9.693750000000016,Gyofu,1,0
10.243750000000013,Pop Tengentsu,0,0
10.453750000000017,Zanshin,0,0
11.868750000000013,Yukikaze,1,0
12.618750000000013,Hissatsu: Shinten,0,0
14.043750000000017,Tendo Setsugekka,1,1.3
16.218750000000007,Tendo Kaeshi Setsugekka,1,0
18.393750000000004,Gyofu,1,0
20.568750000000016,Yukikaze,1,0
21.318750000000016,Meikyo Shisui,0,0
22.743750000000013,Kasha,1,0
24.91875000000001,Gekko,1,0
27.093750000000014,Ogi Namikiri,1,1.3
28.606250000000017,Shoha,0,0
29.26875000000002,Kaeshi: Namikiri,1,0
30.21875000000002,Tengentsu,0,0
31.443750000000023,Tendo Setsugekka,1,1.3
32.85625000000002,Pop Tengentsu,0,0
33.61875000000001,Tendo Kaeshi Setsugekka,1,0
34.36875000000001,True North,0,0
35.79375000000002,Kasha,1,0
37.96875000000002,Gyofu,1,0
40.14375000000002,Yukikaze,1,0
42.318750000000016,Gyofu,1,0
44.49375000000002,Jinpu,1,0
45.243750000000006,Hissatsu: Shinten,0,0
46.66875,Gekko,1,0
48.84375,Midare Setsugekka,1,1.3
51.01874999999998,Kaeshi: Setsugekka,1,0
53.193749999999966,Gyofu,1,0
53.94374999999995,Hissatsu: Shinten,0,0
55.36874999999995,Yukikaze,1,0
56.11874999999995,Hissatsu: Shinten,0,0
57.54374999999993,Gyofu,1,0
58.29374999999993,Tengentsu,0,0
59.71874999999993,Shifu,1,0
60.268749999999926,Pop Tengentsu,0,0
61.893749999999926,Kasha,1,0
62.643749999999926,Hissatsu: Shinten,0,0
64.06874999999991,Gyofu,1,0
66.24374999999989,Jinpu,1,0
66.79374999999989,Hissatsu: Senei,0,0
68.41874999999987,Gekko,1,0
70.59374999999987,Midare Setsugekka,1,1.3
72.00624999999987,Shoha,0,0
72.76874999999987,Gyofu,1,0
74.94374999999987,Yukikaze,1,0
77.11874999999988,Higanbana,1,1.3
79.29374999999987,Kaeshi: Setsugekka,1,0
79.84374999999987,Hissatsu: Shinten,0,0
81.46874999999986,Gyofu,1,0
83.64374999999987,Yukikaze,1,0
84.19374999999987,Meikyo Shisui,0,0
