time,action,isGCD,castTime
-12,Meikyo Shisui,0,0
0,Kasha,1,0
2.4750000000000014,Higanbana,1,1.3
4.618749999999999,Gekko,1,0
5.768750000000001,Ikishoten,0,0
6.762500000000003,Kasha,1,0
7.3125000000000036,Feint,0,0
8.906250000000004,Gyofu,1,0
11.050000000000004,Yukikaze,1,0
11.600000000000001,Tengentsu,0,0
12.149999999999999,Hissatsu: Shinten,0,0
13.193749999999994,Tendo Setsugekka,1,1.3
14.606249999999996,Pop Tengentsu,0,0
15.337499999999991,Gyofu,1,0
15.887499999999996,Hissatsu: Shinten,0,0
17.481249999999996,Yukikaze,1,0
19.624999999999993,Gyofu,1,0
21.76874999999999,Shifu,1,0
23.912499999999994,Kasha,1,0
24.46249999999999,Meikyo Shisui,0,0
25.312499999999986,Tincture,0,0
26.056249999999984,Tendo Kaeshi Setsugekka,1,0
26.60624999999998,Hissatsu: Senei,0,0
28.199999999999974,Ogi Namikiri,1,1.3
29.612499999999976,Zanshin,0,0
30.34374999999997,Kaeshi: Namikiri,1,0
30.89374999999997,Shoha,0,0
32.48749999999997,Gekko,1,0
33.037499999999966,Hissatsu: Shinten,0,0
34.631249999999966,Tendo Setsugekka,1,1.3
36.77499999999996,Tendo Kaeshi Setsugekka,1,0
37.32499999999996,Hissatsu: Gyoten,0,0
38.91874999999996,Gekko,1,0
41.06249999999996,Kasha,1,0
41.612499999999955,Tengentsu,0,0
43.206249999999955,Gyofu,1,0
43.75624999999995,Pop Tengentsu,0,0
45.34999999999995,Yukikaze,1,0
45.89999999999995,Meikyo Shisui,0,0
47.49374999999995,Tendo Setsugekka,1,1.3
48.90624999999994,Hissatsu: Shinten,0,0
49.63749999999993,Tendo Kaeshi Setsugekka,1,0
50.18749999999993,Hissatsu: Shinten,0,0
51.7812499999999,Gekko,1,0
52.33124999999988,Hissatsu: Gyoten,0,0
53.92499999999988,Higanbana,1,1.3
55.337499999999906,Shoha,0,0
56.068749999999895,Gekko,1,0
58.21249999999988,Kasha,1,0
60.35624999999986,Gyofu,1,0
62.499999999999844,Yukikaze,1,0
64.64374999999984,Midare Setsugekka,1,1.3
66.78749999999982,Gyofu,1,0
68.93124999999984,Yukikaze,1,0
69.48124999999983,Hissatsu: Shinten,0,0
71.07499999999982,Gyofu,1,0
73.21874999999982,Shifu,1,0
75.36249999999981,Kasha,1,0
77.50624999999982,Gyofu,1,0
79.64999999999982,Jinpu,1,0
81.7937499999998,Gekko,1,0
82.34374999999982,Hissatsu: Shinten,0,0
83.9374999999998,Kaeshi: Setsugekka,1,0
84.48749999999981,Tengentsu,0,0
86.08124999999981,Gyofu,1,0
86.63124999999981,Hissatsu: Senei,0,0
87.1812499999998,Pop Tengentsu,0,0
88.22499999999981,Jinpu,1,0
88.7749999999998,Hissatsu: Gyoten,0,0
90.3687499999998,Midare Setsugekka,1,1.3
92.51249999999979,Gekko,1,0
94.65624999999979,Gyofu,1,0
96.79999999999978,Kaeshi: Setsugekka,1,0
97.94999999999978,Hissatsu: Gyoten,0,0
98.94374999999977,Shifu,1,0
101.08749999999978,Kasha,1,0
103.23124999999979,Gyofu,1,0
103.78124999999979,Tengentsu,0,0
105.37499999999979,Yukikaze,1,0
105.92499999999978,Pop Tengentsu,0,0
107.51874999999978,Midare Setsugekka,1,1.3
108.93124999999978,Shoha,0,0
109.6624999999998,Gyofu,1,0
110.2124999999998,Hissatsu: Gyoten,0,0
111.8062499999998,Yukikaze,1,0
112.35624999999982,Hissatsu: Shinten,0,0
113.94999999999982,Higanbana,1,1.3
116.09374999999983,Gyofu,1,0
118.23749999999984,Yukikaze,1,0
118.78749999999985,Meikyo Shisui,0,0
119.33749999999986,Hissatsu: Shinten,0,0
120.38124999999988,Kasha,1,0
122.52499999999986,Gekko,1,0
124.66874999999985,Kaeshi: Setsugekka,1,0
125.21874999999986,Hissatsu: Shinten,0,0
126.81249999999983,Tendo Setsugekka,1,1.3
128.22499999999985,Hissatsu: Shinten,0,0
128.95624999999984,Tendo Kaeshi Setsugekka,1,0
129.50624999999982,Ikishoten,0,0
131.09999999999985,Ogi Namikiri,1,1.3
132.51249999999987,Zanshin,0,0
133.24374999999986,Kaeshi: Namikiri,1,0
133.79374999999987,Shoha,0,0
135.38749999999987,Gekko,1,0
135.93749999999986,Hissatsu: Shinten,0,0
137.53124999999986,Gyofu,1,0
139.6749999999999,Yukikaze,1,0
141.81874999999994,Gyofu,1,0
143.96249999999995,Shifu,1,0
146.10625,Kasha,1,0
146.65625,Hissatsu: Senei,0,0
148.24999999999997,Midare Setsugekka,1,1.3
150.39374999999995,Kaeshi: Setsugekka,1,0
150.94374999999994,Tengentsu,0,0
151.49374999999992,Pop Tengentsu,0,0
152.5374999999999,Gyofu,1,0
154.68124999999995,Yukikaze,1,0
156.82499999999993,Gyofu,1,0
157.37499999999994,Hissatsu: Shinten,0,0
158.96874999999994,Shifu,1,0
161.11249999999993,Higanbana,1,1.3
163.2562499999999,Kasha,1,0
165.39999999999992,Gyofu,1,0
165.9499999999999,Tengentsu,0,0
167.5437499999999,Yukikaze,1,0
168.09374999999991,Hissatsu: Shinten,0,0
168.64374999999993,Pop Tengentsu,0,0
169.68749999999991,Gyofu,1,0
170.2374999999999,Hissatsu: Gyoten,0,0
171.83124999999993,Jinpu,1,0
173.97499999999988,Gekko,1,0
174.5249999999999,Hissatsu: Shinten,0,0
176.1187499999999,Midare Setsugekka,1,1.3
177.53124999999991,Shoha,0,0
178.26249999999993,Kaeshi: Setsugekka,1,0
180.40624999999997,Gyofu,1,0
180.95624999999998,Hissatsu: Shinten,0,0
182.54999999999995,Yukikaze,1,0
183.09999999999997,Tengentsu,0,0
183.64999999999998,Meikyo Shisui,0,0
184.69374999999997,Kasha,1,0
185.24374999999998,Pop Tengentsu,0,0
186.83749999999998,Gekko,1,0
187.38749999999996,Hissatsu: Shinten,0,0
188.98124999999996,Tendo Setsugekka,1,1.3
191.12499999999994,Tendo Kaeshi Setsugekka,1,0
193.26874999999993,Gekko,1,0
193.8187499999999,Hissatsu: Shinten,0,0
195.41249999999994,Gyofu,1,0
197.55624999999995,Yukikaze,1,0
199.69999999999996,Gyofu,1,0
201.84374999999997,Shifu,1,0
203.98749999999995,Kasha,1,0
204.53749999999997,Hissatsu: Shinten,0,0
206.13124999999997,Gyofu,1,0
206.68124999999998,Hissatsu: Senei,0,0
207.23124999999996,Hissatsu: Shinten,0,0
208.27499999999995,Jinpu,1,0
211.52499999999998,Meditate,1,0
221.34300000000002,Shoha,0,0
221.89300000000003,Midare Setsugekka,1,1.3
224.03675,Gekko,1,0
226.1805,Higanbana,1,1.3
228.32424999999998,Gyofu,1,0
230.46799999999996,Yukikaze,1,0
232.61174999999997,Gyofu,1,0
234.75549999999998,Shifu,1,0
236.89924999999994,Kasha,1,0
237.44924999999995,Hissatsu: Shinten,0,0
237.99924999999996,Tengentsu,0,0
239.0429999999999,Kaeshi: Setsugekka,1,0
239.5929999999999,Pop Tengentsu,0,0
241.1867499999999,Gyofu,1,0
243.33049999999992,Jinpu,1,0
245.47424999999993,Gekko,1,0
246.02424999999994,Hissatsu: Shinten,0,0
247.61799999999988,Gyofu,1,0
248.1679999999999,Hissatsu: Shinten,0,0
249.7617499999999,Midare Setsugekka,1,1.3
251.17424999999992,Ikishoten,0,0
251.9054999999999,Kaeshi: Setsugekka,1,0
252.45549999999992,Shoha,0,0
253.00549999999993,Zanshin,0,0
254.04924999999992,Ogi Namikiri,1,1.3
256.193,Kaeshi: Namikiri,1,0
258.33674999999994,Yukikaze,1,0
258.88674999999995,Meikyo Shisui,0,0
259.43674999999996,True North,0,0
260.48049999999995,Kasha,1,0
261.03049999999996,Hissatsu: Shinten,0,0
262.62424999999996,Gekko,1,0
264.768,Tendo Setsugekka,1,1.3
266.9117500000001,Tendo Kaeshi Setsugekka,1,0
267.4617500000001,Hissatsu: Senei,0,0
269.0555000000001,Gekko,1,0
269.6055000000001,Sprint,0,0
271.19925000000006,Gyofu,1,0
271.7492500000001,Tengentsu,0,0
273.3430000000001,Yukikaze,1,0
273.8930000000001,Pop Tengentsu,0,0
275.48675000000003,Gyofu,1,0
277.63050000000004,Shifu,1,0
278.18050000000005,Hissatsu: Shinten,0,0
279.77425000000005,Kasha,1,0
280.32425000000006,Hissatsu: Shinten,0,0
281.91800000000006,Gyofu,1,0
284.06175000000013,Midare Setsugekka,1,1.3
286.20550000000014,Yukikaze,1,0
286.75550000000015,Tengentsu,0,0
287.30550000000017,Pop Tengentsu,0,0
287.31550000000016,Shoha,0,0
288.34925000000015,Higanbana,1,1.3
290.49300000000017,Kaeshi: Setsugekka,1,0
292.6367500000002,Gyofu,1,0
294.7805000000002,Yukikaze,1,0
296.9242500000002,Gyofu,1,0
297.4742500000002,Hissatsu: Gyoten,0,0
299.0680000000002,Shifu,1,0
299.6180000000002,Hissatsu: Shinten,0,0
301.2117500000002,Kasha,1,0
303.35550000000023,Gyofu,1,0
305.49925000000025,Jinpu,1,0
307.6430000000002,Gekko,1,0
308.1930000000002,Hissatsu: Shinten,0,0
309.78675000000015,Midare Setsugekka,1,1.3
311.93050000000017,Kaeshi: Setsugekka,1,0
314.0742500000002,Gyofu,1,0
316.21800000000025,Yukikaze,1,0
316.76800000000026,Meikyo Shisui,0,0
317.31800000000027,Hissatsu: Shinten,0,0
318.36175000000026,Kasha,1,0
318.9117500000002,Tengentsu,0,0
320.50550000000015,Gekko,1,0
321.05550000000017,Pop Tengentsu,0,0
321.06550000000016,Hissatsu: Shinten,0,0
322.6492500000002,Tendo Setsugekka,1,1.3
324.7930000000003,Tendo Kaeshi Setsugekka,1,0
325.3430000000003,Shoha,0,0
326.93675000000025,Gekko,1,0
327.48675000000026,Hissatsu: Senei,0,0
329.0805000000002,Gyofu,1,0
331.2242500000002,Yukikaze,1,0
331.7742500000002,Hissatsu: Gyoten,0,0
333.3680000000002,Gyofu,1,0
333.91800000000023,Hissatsu: Shinten,0,0
335.51175000000023,Shifu,1,0
336.6617500000004,Tengentsu,0,0
337.6555000000004,Kasha,1,0
338.2055000000004,Pop Tengentsu,0,0
339.7992500000004,Midare Setsugekka,1,1.3
341.94300000000044,Gyofu,1,0
342.49300000000045,Hissatsu: Gyoten,0,0
344.08675000000045,Yukikaze,1,0
346.23050000000046,Higanbana,1,1.3
348.3742500000004,Gyofu,1,0
348.9242500000004,Hissatsu: Shinten,0,0
350.5180000000004,Yukikaze,1,0
352.66175000000044,Gyofu,1,0
354.8055000000004,Shifu,1,0
355.3555000000004,Hissatsu: Gyoten,0,0
356.9492500000004,Kasha,1,0
357.4992500000004,Meikyo Shisui,0,0
359.09300000000036,Gekko,1,0
361.23675000000037,Kaeshi: Setsugekka,1,0
362.7867500000005,Tincture,0,0
363.3805000000005,Tendo Setsugekka,1,1.3
364.7930000000005,Hissatsu: Shinten,0,0
365.5242500000005,Tendo Kaeshi Setsugekka,1,0
366.0742500000005,Shoha,0,0
366.6242500000005,Tengentsu,0,0
367.6680000000004,Gekko,1,0
368.2180000000004,Hissatsu: Shinten,0,0
368.76800000000037,Pop Tengentsu,0,0
368.77800000000036,Hissatsu: Gyoten,0,0
369.81175000000036,Kasha,1,0
370.36175000000037,Hissatsu: Shinten,0,0
371.95550000000037,Gyofu,1,0
374.0992500000004,Yukikaze,1,0
374.6492500000004,Meikyo Shisui,0,0
376.2430000000004,Tendo Setsugekka,1,1.3
