time,action,isGCD,castTime
-13,Meikyo Shisui,0,0
-0.759999999999998,Gekko,1,0
3.552713678800501e-15,Ikishoten,0,0
1.7150000000000034,Higanbana,1,1.3
4.190000000000005,Kasha,1,0
4.982000000000006,Tincture,0,0
6.665000000000006,Gekko,1,0
7.215000000000003,Feint,0,0
8.808750000000007,Gyofu,1,0
9.358750000000004,Hissatsu: Senei,0,0
9.908750000000005,Zanshin,0,0
10.952500000000008,Yukikaze,1,0
11.502500000000005,Tengentsu,0,0
13.096250000000005,Tendo Setsugekka,1,1.3
14.50875,Pop Tengentsu,0,0
15.240000000000002,Tendo Kaeshi Setsugekka,1,0
15.790000000000006,Hissatsu: Gyoten,0,0
17.383750000000013,Ogi Namikiri,1,1.3
18.796250000000015,Shoha,0,0
19.527500000000018,Kaeshi: Namikiri,1,0
20.077500000000022,Hissatsu: Shinten,0,0
21.671250000000022,Gyofu,1,0
23.815000000000026,Yukikaze,1,0
24.365000000000023,Meikyo Shisui,0,0
25.958750000000023,Kasha,1,0
26.50875000000002,Hissatsu: Shinten,0,0
28.10250000000002,Gekko,1,0
30.246250000000025,Tendo Setsugekka,1,1.3
32.39000000000003,Gekko,1,0
32.940000000000026,Hissatsu: Shinten,0,0
34.533750000000026,Tendo Kaeshi Setsugekka,1,0
36.67750000000002,Gyofu,1,0
38.82125000000003,Yukikaze,1,0
39.371250000000025,Tengentsu,0,0
39.92125000000002,Pop Tengentsu,0,0
40.965000000000025,Gyofu,1,0
41.51500000000002,Hissatsu: Shinten,0,0
43.108750000000015,Shifu,1,0
45.25250000000001,Kasha,1,0
47.396249999999995,Midare Setsugekka,1,1.3
49.540000000000006,Gyofu,1,0
51.68375,Yukikaze,1,0
52.23375,Hissatsu: Shinten,0,0
53.827499999999986,Kaeshi: Setsugekka,1,0
55.97125,Gyofu,1,0
58.11499999999998,Jinpu,1,0
60.25874999999999,Higanbana,1,1.3
62.402499999999975,Gekko,1,0
62.95249999999997,Shoha,0,0
64.54624999999997,Gyofu,1,0
65.09624999999997,Hissatsu: Shinten,0,0
66.68999999999994,Yukikaze,1,0
67.23999999999994,Meikyo Shisui,0,0
68.83374999999992,Kasha,1,0
69.38374999999992,Hissatsu: Senei,0,0
70.97749999999992,Tendo Setsugekka,1,1.3
73.12124999999993,Gekko,1,0
75.26499999999992,Kasha,1,0
77.40874999999991,Tendo Kaeshi Setsugekka,1,0
79.55249999999991,Gyofu,1,0
80.1024999999999,Hissatsu: Shinten,0,0
81.69624999999989,Yukikaze,1,0
83.83999999999989,Midare Setsugekka,1,1.3
85.98374999999987,Gyofu,1,0
86.53374999999987,Tengentsu,0,0
88.12749999999987,Yukikaze,1,0
88.67749999999987,Hissatsu: Shinten,0,0
89.22749999999986,Pop Tengentsu,0,0
90.27124999999987,Gyofu,1,0
92.41499999999985,Shifu,1,0
92.96499999999985,Hissatsu: Shinten,0,0
94.55874999999985,Kasha,1,0
96.70249999999984,Kaeshi: Setsugekka,1,0
98.84624999999983,Gyofu,1,0
99.39624999999984,Feint,0,0
100.98999999999984,Jinpu,1,0
101.53999999999984,Hissatsu: Shinten,0,0
103.13374999999982,Gekko,1,0
103.68374999999983,Tengentsu,0,0
104.23374999999983,Pop Tengentsu,0,0
105.27749999999983,Gyofu,1,0
107.42124999999984,Midare Setsugekka,1,1.3
109.56499999999983,Yukikaze,1,0
110.11499999999984,Shoha,0,0
110.66499999999985,Hissatsu: Shinten,0,0
111.70874999999987,Kaeshi: Setsugekka,1,0
113.85249999999988,Gyofu,1,0
114.40249999999989,Hissatsu: Shinten,0,0
115.99624999999989,Shifu,1,0
118.1399999999999,Higanbana,1,1.3
120.28374999999988,Kasha,1,0
120.8337499999999,Ikishoten,0,0
122.4274999999999,Gyofu,1,0
122.9774999999999,Hissatsu: Gyoten,0,0
124.5712499999999,Yukikaze,1,0
125.12124999999992,Meikyo Shisui,0,0
126.71499999999992,Gekko,1,0
128.85874999999993,Tendo Setsugekka,1,1.3
130.27124999999992,Hissatsu: Senei,0,0
131.00249999999988,Ogi Namikiri,1,1.3
132.4149999999999,Zanshin,0,0
133.14624999999992,Kaeshi: Namikiri,1,0
133.69624999999994,Shoha,0,0
134.24624999999995,Hissatsu: Shinten,0,0
135.28999999999996,Tendo Kaeshi Setsugekka,1,0
137.43374999999997,Gekko,1,0
139.57750000000001,Kasha,1,0
141.72125000000003,Gyofu,1,0
142.27125000000004,Hissatsu: Shinten,0,0
143.86500000000004,Yukikaze,1,0
144.41500000000005,Tengentsu,0,0
144.96500000000006,Pop Tengentsu,0,0
146.00875000000005,Gyofu,1,0
148.15250000000006,Shifu,1,0
150.29625000000007,Midare Setsugekka,1,1.3
152.44000000000005,Kasha,1,0
154.58375000000007,Gyofu,1,0
155.13375000000005,Hissatsu: Shinten,0,0
156.72750000000005,Yukikaze,1,0
158.87125000000006,Gyofu,1,0
159.42125000000007,Tengentsu,0,0
161.0150000000001,Kaeshi: Setsugekka,1,0
161.5650000000001,Pop Tengentsu,0,0
163.15875000000008,Jinpu,1,0
163.7087500000001,Hissatsu: Shinten,0,0
165.30250000000007,Gekko,1,0
167.44625000000008,Midare Setsugekka,1,1.3
169.5900000000001,Gyofu,1,0
170.1400000000001,Hissatsu: Shinten,0,0
171.7337500000001,Yukikaze,1,0
173.87750000000008,Gyofu,1,0
174.4275000000001,Hissatsu: Shinten,0,0
176.02125000000012,Shifu,1,0
178.16500000000013,Higanbana,1,1.3
179.57750000000016,Shoha,0,0
180.30875000000015,Kaeshi: Setsugekka,1,0
182.45250000000016,Kasha,1,0
183.00250000000017,Hissatsu: Shinten,0,0
184.59625000000017,Gyofu,1,0
185.14625000000018,Tengentsu,0,0
185.6962500000002,Pop Tengentsu,0,0
186.74000000000018,Yukikaze,1,0
188.8837500000002,Gyofu,1,0
190.27125000000018,Hissatsu: Senei,0,0
191.0275000000002,Jinpu,1,0
193.17125000000019,Gekko,1,0
195.3150000000002,Midare Setsugekka,1,1.3
197.45875000000018,Kaeshi: Setsugekka,1,0
198.0087500000002,Hissatsu: Shinten,0,0
199.60250000000022,Gyofu,1,0
201.74625000000026,Yukikaze,1,0
203.89000000000024,Gyofu,1,0
206.03375000000028,Shifu,1,0
208.1775000000003,Kasha,1,0
208.72750000000028,Meikyo Shisui,0,0
210.32125000000028,Meditate,1,0
221.343,Gekko,1,0
222.19,Shoha,0,0
223.48675,Tendo Setsugekka,1,1.3
224.89925000000002,Hissatsu: Shinten,0,0
225.63050000000004,Kasha,1,0
227.77425000000002,Gekko,1,0
228.428,Hissatsu: Shinten,0,0
229.14200000000002,Tengentsu,0,0
229.91800000000003,Tendo Kaeshi Setsugekka,1,0
230.46800000000002,Pop Tengentsu,0,0
232.06175000000002,Gyofu,1,0
232.61175000000003,Hissatsu: Gyoten,0,0
234.20550000000003,Yukikaze,1,0
234.97600000000006,Feint,0,0
236.34925000000004,Midare Setsugekka,1,1.3
237.82700000000006,Hissatsu: Shinten,0,0
238.493,Gyofu,1,0
239.16200000000003,Hissatsu: Shinten,0,0
240.63675,Yukikaze,1,0
241.18675000000002,Ikishoten,0,0
242.78050000000007,Higanbana,1,1.3
244.19300000000004,Hissatsu: Shinten,0,0
244.9242500000001,Gyofu,1,0
247.0680000000001,Yukikaze,1,0
247.6180000000001,Zanshin,0,0
248.16800000000012,Shoha,0,0
249.21175000000005,Ogi Namikiri,1,1.3
250.62425000000007,Hissatsu: Senei,0,0
251.35550000000006,Kaeshi: Namikiri,1,0
251.90550000000007,Meikyo Shisui,0,0
253.49925000000007,Kaeshi: Setsugekka,1,0
255.6430000000001,Kasha,1,0
257.7867500000001,Gekko,1,0
259.93050000000005,Tendo Setsugekka,1,1.3
262.0742500000001,Tendo Kaeshi Setsugekka,1,0
264.2180000000001,Gekko,1,0
264.7680000000001,Tengentsu,0,0
265.31800000000004,Pop Tengentsu,0,0
265.32800000000003,Hissatsu: Shinten,0,0
266.36175000000003,Gyofu,1,0
268.50550000000004,Yukikaze,1,0
269.05550000000005,Hissatsu: Shinten,0,0
270.64925000000005,Gyofu,1,0
271.19925000000006,Sprint,0,0
272.79300000000006,Shifu,1,0
274.93675,Kasha,1,0
277.08050000000003,Gyofu,1,0
279.22425,Midare Setsugekka,1,1.3
281.368,Yukikaze,1,0
281.91799999999995,Shoha,0,0
282.46799999999996,Hissatsu: Shinten,0,0
283.51174999999995,Kaeshi: Setsugekka,1,0
285.6554999999999,Gyofu,1,0
286.2054999999999,Tengentsu,0,0
286.7554999999999,Pop Tengentsu,0,0
287.7992499999999,Jinpu,1,0
289.94299999999987,Higanbana,1,1.3
292.0867499999998,Gekko,1,0
292.63674999999984,Hissatsu: Shinten,0,0
294.2304999999998,Gyofu,1,0
296.37424999999973,Yukikaze,1,0
296.92424999999974,Meikyo Shisui,0,0
298.5179999999998,Kasha,1,0
300.6617499999998,Tendo Setsugekka,1,1.3
302.8054999999998,Gekko,1,0
303.3554999999998,Hissatsu: Shinten,0,0
304.9492499999997,Kasha,1,0
307.0929999999997,Tendo Kaeshi Setsugekka,1,0
309.2367499999997,Gyofu,1,0
311.3804999999997,Yukikaze,1,0
311.9304999999997,Hissatsu: Senei,0,0
313.5242499999997,Midare Setsugekka,1,1.3
315.6679999999997,Gyofu,1,0
316.21799999999973,Tengentsu,0,0
316.76799999999974,Shoha,0,0
317.31799999999976,Pop Tengentsu,0,0
317.81174999999973,Yukikaze,1,0
318.36174999999974,Hissatsu: Shinten,0,0
319.9554999999997,Kaeshi: Setsugekka,1,0
322.0992499999996,Gyofu,1,0
322.6492499999996,Hissatsu: Shinten,0,0
324.2429999999996,Shifu,1,0
326.38674999999967,Kasha,1,0
328.5304999999996,Gyofu,1,0
330.67424999999963,Jinpu,1,0
332.81799999999953,Gekko,1,0
334.96174999999954,Midare Setsugekka,1,1.3
337.10549999999955,Gyofu,1,0
337.65549999999956,Hissatsu: Shinten,0,0
339.2492499999996,Yukikaze,1,0
339.79924999999963,Tengentsu,0,0
340.3492499999996,Feint,0,0
340.89924999999954,Pop Tengentsu,0,0
341.3929999999995,Higanbana,1,1.3
343.53674999999953,Gyofu,1,0
344.0867499999996,Hissatsu: Shinten,0,0
345.6804999999996,Yukikaze,1,0
346.2304999999996,Hissatsu: Shinten,0,0
347.8242499999996,Gyofu,1,0
348.3742499999996,Hissatsu: Shinten,0,0
349.9679999999997,Shifu,1,0
352.1117499999997,Kaeshi: Setsugekka,1,0
354.25549999999964,Kasha,1,0
354.80549999999965,Meikyo Shisui,0,0
355.35549999999967,Arm's Length,0,0
356.39924999999965,Gekko,1,0
356.94924999999967,Tengentsu,0,0
357.4992499999997,Pop Tengentsu,0,0
358.0092499999998,Tincture,0,0
358.55924999999974,Tendo Setsugekka,1,1.3
360.7029999999997,Gekko,1,0
362.84674999999964,Tendo Kaeshi Setsugekka,1,0
363.39674999999966,Shoha,0,0
363.9467499999996,Hissatsu: Shinten,0,0
364.9904999999996,Kasha,1,0
365.5404999999996,Hissatsu: Shinten,0,0
366.0904999999996,Hissatsu: Gyoten,0,0
367.13424999999967,Gyofu,1,0
367.6842499999997,Hissatsu: Shinten,0,0
368.2342499999997,Ikishoten,0,0
369.2779999999996,Yukikaze,1,0
