time,action,isGCD,castTime
-12,Meikyo Shisui,0,0
-0.759999999999998,Gekko,1,0
3.552713678800501e-15,Ikishoten,0,0
1.7462500000000034,Higanbana,1,1.3
3.158750000000005,Tincture,0,0
4.252500000000005,Kasha,1,0
4.902500000000007,Hissatsu: Senei,0,0
6.75875000000001,Gekko,1,0
7.3087500000000105,Zanshin,0,0
7.858750000000011,Feint,0,0
8.933750000000014,Gyofu,1,0
11.108750000000015,Yukikaze,1,0
11.658750000000012,Tengentsu,0,0
13.283750000000019,Tendo Setsugekka,1,1.3
14.696250000000013,Pop Tengentsu,0,0
15.458750000000009,Tendo Kaeshi Setsugekka,1,0
17.63375000000002,Ogi Namikiri,1,1.3
19.046250000000022,Shoha,0,0
19.808750000000025,Kaeshi: Namikiri,1,0
21.98375000000003,Gyofu,1,0
24.158750000000033,Yukikaze,1,0
24.70875000000003,Meikyo Shisui,0,0
26.33375000000003,Kasha,1,0
26.883750000000028,Hissatsu: Shinten,0,0
28.508750000000028,Gekko,1,0
29.058750000000025,Hissatsu: Shinten,0,0
30.683750000000032,Tendo Setsugekka,1,1.3
32.85875000000003,Tendo Kaeshi Setsugekka,1,0
35.03375000000002,Gekko,1,0
37.208750000000016,Gyofu,1,0
37.75875000000001,Tengentsu,0,0
39.38375000000001,Yukikaze,1,0
39.93375000000001,Pop Tengentsu,0,0
41.55875000000001,Gyofu,1,0
43.733750000000015,Shifu,1,0
44.28375000000001,Hissatsu: Shinten,0,0
45.90875,Kasha,1,0
48.08374999999998,Midare Setsugekka,1,1.3
50.25874999999998,Kaeshi: Setsugekka,1,0
50.808749999999975,Hissatsu: Shinten,0,0
52.43374999999996,Gyofu,1,0
54.60874999999996,Yukikaze,1,0
55.158749999999955,Hissatsu: Shinten,0,0
56.78374999999994,Gyofu,1,0
57.33374999999994,Tengentsu,0,0
58.95874999999994,Shifu,1,0
59.508749999999935,Hissatsu: Shinten,0,0
60.05874999999993,Pop Tengentsu,0,0
61.133749999999935,Higanbana,1,1.3
63.30874999999992,Kasha,1,0
64.90249999999988,Hissatsu: Senei,0,0
65.4837499999999,Gyofu,1,0
66.0337499999999,Shoha,0,0
67.6587499999999,Yukikaze,1,0
69.8337499999999,Gyofu,1,0
72.00874999999988,Jinpu,1,0
74.18374999999988,Gekko,1,0
76.35874999999987,Midare Setsugekka,1,1.3
