time,damageSource,potency
0.28999999999999915,DRAGON_KICK@-1,320
0.5300009999999986,ATTACK@0.5300009999999993,92.24999999999999
1.7816666666666645,TWIN_SNAKES@0.9416666666666647,420
2.578000999999997,ATTACK@2.5780009999999978,92.24999999999999
4.4833333333333325,DEMOLISH@2.8833333333333293,453.6
4.626000999999999,ATTACK@4.626000999999998,99.63
5.4449999999999985,LEAPING_OPO@4.824999999999999,832.461298612301
6.674000999999997,ATTACK@6.674000999999996,120.303225
6.924999999999997,THE_FORBIDDEN_CHAKRA@5.4449999999999985,521.64
7.526666666666664,RISING_PHOENIX@6.766666666666666,1173.69
7.698000999999998,ATTACK@7.698000999999997,120.303225
8.722000999999999,ATTACK@8.722000999999997,120.303225
9.746001,ATTACK@9.746000999999998,120.303225
9.998333333333335,DRAGON_KICK@8.708333333333332,417.312
10.770000999999997,ATTACK@10.770000999999999,120.303225
11.794000999999994,ATTACK@11.794000999999996,120.303225
11.849999999999994,WINDS_REPLY@10.649999999999999,1356.2640000000001
12.749999999999993,THE_FORBIDDEN_CHAKRA@11.269999999999996,521.64
12.818000999999992,ATTACK@12.818000999999994,120.303225
13.842000999999993,ATTACK@13.842000999999991,120.303225
14.01166666666666,FIRES_REPLY@12.591666666666661,1825.74
14.866000999999994,ATTACK@14.866000999999992,120.303225
15.153333333333329,LEAPING_OPO@14.533333333333328,832.461298612301
15.890000999999991,ATTACK@15.890000999999993,120.303225
16.91400099999999,ATTACK@16.914000999999992,120.303225
17.25333333333332,THE_FORBIDDEN_CHAKRA@15.773333333333326,521.64
17.764999999999986,DRAGON_KICK@16.47499999999999,417.312
17.938000999999986,ATTACK@17.938000999999986,120.303225
18.962000999999983,ATTACK@18.962000999999983,120.303225
19.03666666666665,LEAPING_OPO@18.41666666666665,832.461298612301
19.986000999999984,ATTACK@19.986000999999984,120.303225
20.51666666666665,THE_FORBIDDEN_CHAKRA@19.03666666666665,521.64
21.010000999999985,ATTACK@21.010000999999985,120.303225
21.64833333333332,DRAGON_KICK@20.358333333333317,417.312
22.034000999999982,ATTACK@22.034000999999986,120.303225
23.058000999999976,ATTACK@23.058000999999983,120.303225
23.719999999999978,ELIXIR_BURST@22.299999999999983,1173.69
24.861666666666657,LEAPING_OPO@24.241666666666646,832.461298612301
25.106000999999992,ATTACK@25.106000999999985,114.57449999999996
27.154000999999994,ATTACK@27.154000999999994,99.63
29.202000999999996,ATTACK@29.202000999999996,99.63
31.250000999999997,ATTACK@31.250000999999997,99.63
33.298001,ATTACK@33.298001,92.24999999999999
35.346001,ATTACK@35.346001,92.24999999999999
37.394001,ATTACK@37.394001,92.24999999999999
39.442001000000005,ATTACK@39.442001000000005,92.24999999999999
41.49000100000001,ATTACK@41.49000100000001,92.24999999999999
43.53800100000001,ATTACK@43.53800100000001,92.24999999999999
45.586001,ATTACK@45.58600100000001,92.24999999999999
46.29000000000001,DRAGON_KICK@45.00000000000002,320
47.634001,ATTACK@47.634001,92.24999999999999
47.78166666666667,TWIN_SNAKES@46.94166666666668,420
49.68200099999999,ATTACK@49.68200099999999,92.24999999999999
50.48333333333334,DEMOLISH@48.88333333333334,420
51.445000000000014,LEAPING_OPO@50.82500000000001,260
51.730001,ATTACK@51.730001,92.24999999999999
53.65666666666668,RISING_RAPTOR@52.76666666666668,540
53.778001,ATTACK@53.778001,92.24999999999999
55.72833333333337,POUNCING_COEURL@54.70833333333336,520
55.82600100000002,ATTACK@55.82600100000002,92.24999999999999
57.87400100000002,ATTACK@57.87400100000002,92.24999999999999
57.940000000000026,DRAGON_KICK@56.650000000000034,320
59.4316666666667,TWIN_SNAKES@58.5916666666667,420
59.92200100000002,ATTACK@59.92200100000002,92.24999999999999
61.970001000000025,ATTACK@61.970001000000025,92.24999999999999
62.13333333333337,DEMOLISH@60.53333333333336,420
63.09500000000004,LEAPING_OPO@62.47500000000004,638.3416138427274
64.01800100000004,ATTACK@64.01800100000004,92.24999999999999
65.70666666666672,DRAGON_KICK@64.41666666666671,320
66.06600100000004,ATTACK@66.06600100000004,92.24999999999999
66.9783333333334,LEAPING_OPO@66.35833333333339,638.3416138427274
68.11400100000004,ATTACK@68.11400100000004,92.24999999999999
68.70000000000006,PHANTOM_RUSH@68.30000000000005,1500
70.16200100000005,ATTACK@70.16200100000005,92.24999999999999
70.40000000000006,THE_FORBIDDEN_CHAKRA@68.92000000000006,400
72.21000100000005,ATTACK@72.21000100000005,92.24999999999999
74.25800100000005,ATTACK@74.25800100000005,92.24999999999999
76.30600100000005,ATTACK@76.30600100000005,92.24999999999999
78.35400100000005,ATTACK@78.35400100000005,92.24999999999999
80.40200100000006,ATTACK@80.40200100000006,92.24999999999999
82.45000100000006,ATTACK@82.45000100000006,92.24999999999999
84.49800100000006,ATTACK@84.49800100000006,92.24999999999999
86.54600100000006,ATTACK@86.54600100000006,92.24999999999999
88.59400100000005,ATTACK@88.59400100000005,92.24999999999999
90.64200100000005,ATTACK@90.64200100000005,106.08749999999995
92.69000100000005,ATTACK@92.69000100000005,106.08749999999995
94.73800100000005,ATTACK@94.73800100000005,106.08749999999995
96.78600100000006,ATTACK@96.78600100000006,106.08749999999995
98.83400100000006,ATTACK@98.83400100000006,106.08749999999995
100.88200100000005,ATTACK@100.88200100000005,106.08749999999995
102.93000100000005,ATTACK@102.93000100000005,106.08749999999995
104.97800100000005,ATTACK@104.97800100000005,106.08749999999995
107.02600100000005,ATTACK@107.02600100000005,106.08749999999995
109.07400100000005,ATTACK@109.07400100000005,106.08749999999995
111.12200100000005,ATTACK@111.12200100000005,106.08749999999995
113.17000100000006,ATTACK@113.17000100000006,92.24999999999999
115.21800100000006,ATTACK@115.21800100000006,92.24999999999999
117.26600100000006,ATTACK@117.26600100000006,92.24999999999999
119.31400100000005,ATTACK@119.31400100000005,92.24999999999999
121.36200100000005,ATTACK@121.36200100000005,92.24999999999999
123.41000100000005,ATTACK@123.41000100000005,92.24999999999999
125.41333333333333,DRAGON_KICK@124.12333333333333,320
125.45800100000005,ATTACK@125.45800100000005,96.86249999999997
126.905,TWIN_SNAKES@126.065,440.99999999999994
127.50600100000008,ATTACK@127.50600100000008,96.86249999999997
129.55400100000008,ATTACK@129.55400100000008,96.86249999999997
129.60666666666668,DEMOLISH@128.0066666666667,440.99999999999994
130.56833333333336,LEAPING_OPO@129.94833333333335,272.99999999999994
131.6020010000001,ATTACK@131.6020010000001,96.86249999999997
132.78000000000003,RISING_RAPTOR@131.89000000000001,566.9999999999999
133.6500010000001,ATTACK@133.6500010000001,96.86249999999997
134.8516666666667,POUNCING_COEURL@133.83166666666668,545.9999999999999
135.6980010000001,ATTACK@135.6980010000001,96.86249999999997
136.7220010000001,ATTACK@136.7220010000001,96.86249999999997
136.97333333333336,WINDS_REPLY@135.77333333333337,1091.9999999999998
137.7460010000001,ATTACK@137.7460010000001,96.86249999999997
138.7700010000001,ATTACK@138.7700010000001,96.86249999999997
139.7940010000001,ATTACK@139.7940010000001,96.86249999999997
139.81500000000003,THE_FORBIDDEN_CHAKRA@138.33500000000004,419.99999999999994
140.8180010000001,ATTACK@140.8180010000001,96.86249999999997
140.9466666666667,DRAGON_KICK@139.6566666666667,335.99999999999994
141.8420010000001,ATTACK@141.8420010000001,96.86249999999997
142.21833333333336,LEAPING_OPO@141.59833333333336,670.2586945348637
142.8660010000001,ATTACK@142.8660010000001,96.86249999999997
143.8900010000001,ATTACK@143.8900010000001,96.86249999999997
144.83,DRAGON_KICK@143.54000000000002,335.99999999999994
144.91400100000007,ATTACK@144.91400100000007,92.24999999999999
145.93800100000007,ATTACK@145.93800100000007,92.24999999999999
146.90166666666667,ELIXIR_BURST@145.48166666666668,900
146.96200100000007,ATTACK@146.96200100000007,92.24999999999999
147.98600100000007,ATTACK@147.98600100000007,92.24999999999999
148.71333333333334,DRAGON_KICK@147.42333333333335,320
149.01000100000007,ATTACK@149.01000100000007,92.24999999999999
150.03400100000007,ATTACK@150.03400100000007,92.24999999999999
150.205,TWIN_SNAKES@149.365,420
151.0580010000001,ATTACK@151.0580010000001,92.24999999999999
152.9066666666667,DEMOLISH@151.3066666666667,420
153.1060010000001,ATTACK@153.1060010000001,92.24999999999999
153.86833333333337,LEAPING_OPO@153.24833333333336,638.3416138427274
155.1540010000001,ATTACK@155.1540010000001,92.24999999999999
156.08000000000004,RISING_RAPTOR@155.19000000000003,540
157.2020010000001,ATTACK@157.2020010000001,92.24999999999999
158.15166666666673,POUNCING_COEURL@157.13166666666672,520
159.25000100000014,ATTACK@159.25000100000014,92.24999999999999
