time,action,isGCD,castTime
-1,Reassemble,0,0
-0.3000000000000007,Drill,1,0
2.208333333333333,Air Anchor,1,0
2.908333333333333,Barrel Stabilizer,0,0
4.716666666666669,Chain Saw,1,0
7.225,Excavator,1,0
7.925000000000001,Wildfire,0,0
8.624999999999996,Hypercharge,0,0
9.324999999999996,Heat Blast,0,0
10.024999999999997,Heat Blast,0,0
10.724999999999996,Heat Blast,0,0
11.424999999999994,Heat Blast,0,0
12.124999999999993,Heat Blast,0,0
12.824999999999992,Detonator,0,0
13.524999999999991,Automaton Queen,0,0
14.22499999999999,Full Metal Field,1,0
14.92499999999999,Double Check,0,0
15.62499999999999,Checkmate,0,0
45,Heated Split Shot,1,0
47.50833333333333,Heated Slug Shot,1,0
50.01666666666667,Heated Clean Shot,1,0
52.52500000000001,Drill,1,0
53.225000000000016,Double Check,0,0
55.033333333333346,Heated Split Shot,1,0
57.541666666666686,Heated Slug Shot,1,0
60.050000000000026,Heated Clean Shot,1,0
62.558333333333366,Air Anchor,1,0
63.25833333333337,Double Check,0,0
63.95833333333336,Checkmate,0,0
65.06666666666669,Chain Saw,1,0
67.57500000000003,Excavator,1,0
90,Reassemble,0,0
90.7,Drill,1,0
122.9083333333333,Barrel Stabilizer,0,0
123.60833333333329,Hypercharge,0,0
124.30833333333331,Heat Blast,0,0
125.0083333333333,Heat Blast,0,0
125.70833333333329,Heat Blast,0,0
126.4083333333333,Heat Blast,0,0
127.10833333333329,Heat Blast,0,0
127.92499999999995,Wildfire,0,0
128.62499999999994,Detonator,0,0
129.32499999999996,Automaton Queen,0,0
130.02499999999995,Full Metal Field,1,0
130.72499999999994,Double Check,0,0
131.42499999999995,Checkmate,0,0
135,Heated Split Shot,1,0
137.5083333333333,Heated Slug Shot,1,0
140.0166666666666,Heated Clean Shot,1,0
142.52499999999995,Drill,1,0
145.03333333333325,Air Anchor,1,0
147.54166666666657,Chain Saw,1,0
150.0499999999999,Excavator,1,0
150.74999999999991,Double Check,0,0
151.44999999999996,Double Check,0,0
152.14999999999995,Checkmate,0,0
152.84999999999994,Heated Split Shot,1,0
155.35833333333326,Heated Slug Shot,1,0
157.86666666666656,Heated Clean Shot,1,0
