job,skill_key,display_name,axis_action_count,sim_count,sim_target_sum,sim_damage_one_run,xiv_damage_events,xiv_total_potency,first_axis_time,last_axis_time,first_xiv_damage_time,last_xiv_damage_time,note
VPR,autoattack,Auto Attack,0,78,78,556596.082,79,7698.96,,,0.5300010000000004,185.0660010000002,generated damage in simulator and external reference without an axis press; sim count differs from external damage event count
VPR,deathrattle,Death Rattle,5,5,5,146751.944,5,1564.64,30.560001000000007,178.16166666666672,32.257001,179.85866666666672,matched
VPR,firstgeneration,First Generation,2,2,2,116131.335,2,1487.84,14.598334333333327,123.74833333333348,16.30033433333333,125.4503333333335,matched
VPR,firstlegacy,First Legacy,2,2,2,63419.569,2,700.16,15.218334333333328,124.36833333333348,16.50733433333333,125.6573333333335,matched
VPR,flankstingstrike,Flanksting Strike,2,2,2,79547.808,2,880.0,59.25,170.01666666666674,60.899000000000015,171.6656666666667,matched
VPR,fourthgeneration,Fourth Generation,2,2,2,103422.292,2,1487.84,19.723334333333334,129.77333333333345,21.196334333333336,131.24633333333347,matched
VPR,fourthlegacy,Fourth Legacy,2,2,2,74288.813,2,700.16,20.343334333333335,130.39333333333346,21.408334333333336,131.45833333333346,matched
VPR,hindstingstrike,Hindsting Strike,3,3,3,131579.392,3,1575.2,29.94000100000001,177.54166666666674,30.920001000000006,178.52166666666673,matched
VPR,hunterscoil,Hunter's Coil,4,4,4,236300.098,4,2983.84,7.606667666666663,182.22500000000008,8.588667666666662,183.20700000000008,matched
VPR,hunterssting,Hunter's Sting,2,2,2,58111.66,2,630.0,57.125,167.5083333333334,58.015,168.3983333333334,matched
VPR,ouroboros,Ouroboros,2,2,2,194298.252,2,2516.2,21.43166766666667,131.78166666666678,23.744667666666672,134.0946666666668,matched
VPR,reavingfangs,Reaving Fangs,2,2,2,60990.202,2,660.0,61.375000000000014,172.52500000000006,62.66800000000002,173.81800000000007,matched
VPR,reawaken,Reawaken,2,2,2,151482.347,2,1641.0,12.723334333333327,121.54000000000016,13.348334333333327,122.16500000000016,matched
VPR,secondgeneration,Second Generation,2,2,2,134029.172,2,1487.84,16.306667666666662,125.75666666666683,17.779667666666665,127.22966666666682,matched
VPR,secondlegacy,Second Legacy,2,2,2,77728.631,2,700.16,16.926667666666663,126.37666666666684,17.991667666666665,127.4416666666668,matched
VPR,serpentsire,Serpent's Ire,2,2,2,0.0,0,0.0,0.9199999999999999,120.92000000000016,,,"axis/simulator zero-damage action; likely buff, step, stance, or utility"
VPR,slither,Slither,1,1,1,0.0,0,0.0,-0.5,-0.5,,,"axis/simulator zero-damage action; likely buff, step, stance, or utility"
VPR,steelfangs,Steel Fangs,3,3,3,42620.002,3,620.0,0.2999999999999998,165.00000000000006,1.4580000000000002,166.15800000000007,matched
VPR,swiftskinscoil,Swiftskin's Coil,3,3,3,196803.833,3,2303.84,10.165000999999995,72.86666666666672,11.638000999999992,74.33966666666673,matched
VPR,swiftskinssting,Swiftskin's Sting,3,3,3,68209.711,3,960.0,2.508334333333334,175.03333333333342,3.6683343333333323,176.1933333333334,matched
VPR,thirdgeneration,Third Generation,2,2,2,102161.967,2,1487.84,18.015000999999998,127.76500000000013,19.488001,129.23800000000014,matched
VPR,thirdlegacy,Third Legacy,2,2,2,65784.259,2,700.16,18.635001,128.38500000000013,19.825001,129.57500000000013,matched
VPR,tincture,Tincture,1,0,0,0.0,0,0.0,6.986667666666664,6.986667666666664,,,axis-only zero-damage action; likely buff/utility handled outside simulator skill counts; axis action not counted by simulator; likely zero-damage utility or unsupported damage path
VPR,twinbloodbite,Twinblood Bite,7,7,7,115943.165,7,1338.92,8.846667666666661,183.4650000000001,9.560667666666662,184.17900000000006,matched
VPR,twinfangbite,Twinfang Bite,7,7,7,127392.094,7,1338.92,8.226667666666662,182.84500000000008,8.855667666666662,183.47400000000007,matched
VPR,uncoiledfury,Uncoiled Fury,4,4,4,394121.55,4,3103.52,23.990001000000007,134.79000000000013,24.79400100000001,135.59400000000014,matched
VPR,uncoiledtwinblood,Uncoiled Twinblood,4,4,4,58030.617,4,775.88,25.23000100000001,136.03000000000014,26.20700100000001,137.00700000000015,matched
VPR,uncoiledtwinfang,Uncoiled Twinfang,4,4,4,74059.385,4,775.88,24.610001000000008,135.41000000000014,25.650001000000007,136.45000000000013,matched
VPR,vicewinder,Vicewinder,4,4,4,162477.644,4,2369.52,5.016667666666667,179.6666666666667,5.5976676666666645,180.24766666666673,matched
