time,damageSource,potency
-1.6100000000000003,VERTHUNDER_III@-2.37,440
5.348333333333331,VERAERO_III@0.11333333333333329,440
7.00333333333333,ATTACK@7.003333333333331,90
7.09333333333333,ENCHANTED_RIPOSTE@6.473333333333331,374.00000000000006
8.609999999999996,ENCHANTED_ZWERCHHAU@7.989999999999997,418.00000000000006
10.12666666666666,ENCHANTED_REDOUBLEMENT@9.50666666666666,616
10.443333333333326,ATTACK@10.443333333333326,90
13.153333333333325,VERHOLY@11.723333333333326,715.0000000000001
13.883333333333326,ATTACK@13.883333333333324,90
16.036666666666655,SCORCH@14.206666666666656,825.0000000000001
17.32333333333332,ATTACK@17.323333333333323,90
18.249999999999986,RESOLUTION@16.689999999999987,935.0000000000001
18.479999999999983,FLECHE@17.319999999999986,480
19.109999999999985,CONTRE_SIXTE@17.949999999999985,420
20.763333333333318,ATTACK@20.763333333333318,90
24.20333333333332,ATTACK@24.20333333333332,90
27.643333333333317,ATTACK@27.643333333333317,90
31.083333333333314,ATTACK@31.083333333333314,90
34.52333333333332,ATTACK@34.52333333333332,90
37.963333333333324,ATTACK@37.963333333333324,90
41.40333333333332,ATTACK@41.40333333333332,90
44.84333333333333,ATTACK@44.84333333333333,90
47.29000000000001,JOLT_III@45.000000000000014,360
48.243333333333354,VERTHUNDER_III@47.48333333333335,440
49.273333333333355,FLECHE@48.11333333333335,480
52.25666666666669,JOLT_III@49.96666666666669,360
53.21000000000002,VERAERO_III@52.450000000000024,440
54.24000000000002,CONTRE_SIXTE@53.08000000000003,420
56.483333333333356,GRAND_IMPACT@54.93333333333336,600
58.17666666666669,VERTHUNDER_III@57.416666666666686,440
62.19000000000001,JOLT_III@59.90000000000002,360
63.14333333333333,VERAERO_III@62.38333333333334,440
74.15333333333328,ATTACK@74.15333333333328,90
77.59333333333326,ATTACK@77.59333333333326,90
81.03333333333327,ATTACK@81.03333333333327,90
84.47333333333327,ATTACK@84.47333333333327,90
87.91333333333327,ATTACK@87.91333333333327,90
91.35333333333327,ATTACK@91.35333333333327,90
94.79333333333325,ATTACK@94.79333333333325,90
98.23333333333325,ATTACK@98.23333333333325,90
101.67333333333325,ATTACK@101.67333333333325,90
105.11333333333324,ATTACK@105.11333333333324,90
108.55333333333326,ATTACK@108.55333333333326,90
111.99333333333325,ATTACK@111.99333333333325,90
115.43333333333325,ATTACK@115.43333333333325,90
118.87333333333325,ATTACK@118.87333333333325,90
122.31333333333325,ATTACK@122.31333333333325,90
125.75333333333327,ATTACK@125.75333333333327,90
127.09333333333333,ENCHANTED_RIPOSTE@126.47333333333333,374.00000000000006
128.60999999999999,ENCHANTED_ZWERCHHAU@127.98999999999998,418.00000000000006
129.19333333333324,ATTACK@129.19333333333324,90
130.12666666666664,ENCHANTED_REDOUBLEMENT@129.50666666666663,616
132.63333333333324,ATTACK@132.63333333333324,90
133.1533333333333,VERHOLY@131.7233333333333,715.0000000000001
136.03666666666666,SCORCH@134.20666666666665,825.0000000000001
136.07333333333327,ATTACK@136.07333333333327,90
138.11999999999998,VICE_OF_THORNS@137.32,1045
138.24999999999997,RESOLUTION@136.69,935.0000000000001
139.36999999999998,PREFULGENCE@137.95,1320
139.51333333333326,ATTACK@139.51333333333326,90
139.73999999999998,FLECHE@138.57999999999998,480
140.36999999999998,CONTRE_SIXTE@139.20999999999998,420
142.13,JOLT_III@139.83999999999997,396.00000000000006
143.08333333333331,VERTHUNDER_III@142.32333333333332,484.00000000000006
147.09666666666664,JOLT_III@144.80666666666664,396.00000000000006
148.04999999999995,VERAERO_III@147.28999999999996,440
151.32333333333327,GRAND_IMPACT@149.77333333333328,600
153.0166666666666,VERTHUNDER_III@152.2566666666666,440
157.02999999999994,JOLT_III@154.73999999999992,360
157.98333333333326,VERAERO_III@157.22333333333327,440
164.73999999999992,FLECHE@163.57999999999993,480
168.8233333333332,ATTACK@168.8233333333332,90
172.2633333333332,ATTACK@172.2633333333332,90
175.36999999999998,CONTRE_SIXTE@174.20999999999995,420
175.70333333333323,ATTACK@175.70333333333323,90
